transaction_id,customer_id,merchant,amount,transaction_time,location,card_present,currency,is_fraud
tx710,cust10,Amazon,148.7727745758175,2024-12-11,Los Angeles,False,USD,0
tx711,cust11,Target,62.554706010158554,2024-12-12,Los Angeles,False,USD,0
tx712,cust12,Walmart,410.9053933636853,2024-12-13,New York,False,USD,0
tx713,cust13,Walmart,381.56550511067803,2024-12-14,New York,False,USD,0
tx714,cust14,Target,244.15153009389542,2024-12-15,New York,False,USD,0
tx715,cust15,Walmart,497.394502527543,2024-12-16,Los Angeles,True,USD,0
tx716,cust16,Target,20.080430785682577,2024-12-17,New York,False,USD,0
tx717,cust17,Walmart,295.3871299627218,2024-12-18,Chicago,False,USD,0
tx718,cust18,Amazon,432.2312640003173,2024-12-19,Los Angeles,False,USD,0
tx719,cust19,Walmart,464.2150950222843,2024-12-20,Chicago,True,USD,0
tx720,cust20,Walmart,378.04520227960285,2024-12-21,New York,True,USD,0
tx721,cust21,Amazon,435.9477909770417,2024-12-22,New York,False,USD,0
tx722,cust22,Target,414.9369627958741,2024-12-23,Chicago,False,USD,1
tx723,cust23,Target,497.116916990916,2024-12-24,Chicago,False,USD,0
tx724,cust24,Target,454.632440025355,2024-12-25,New York,False,USD,0
tx725,cust25,Target,484.9985965664049,2024-12-26,Chicago,True,USD,0
tx726,cust26,Amazon,329.14862792819685,2024-12-27,Los Angeles,True,USD,0
tx727,cust27,Amazon,193.47209076828537,2024-12-28,Chicago,True,USD,0
tx728,cust28,Amazon,285.4304105148144,2024-12-29,New York,True,USD,0
tx729,cust29,Amazon,21.664671950502942,2024-12-30,New York,True,USD,0
tx730,cust30,Walmart,300.06000137480027,2024-12-31,New York,True,USD,0
tx731,cust31,Amazon,46.04123375250721,2025-01-01,Chicago,True,USD,0
tx732,cust32,Walmart,142.73044024616738,2025-01-02,Los Angeles,False,USD,0
tx733,cust33,Target,110.64500903959016,2025-01-03,Chicago,False,USD,0
tx734,cust34,Walmart,301.3298270894168,2025-01-04,Los Angeles,False,USD,0
tx735,cust35,Target,50.66060385323327,2025-01-05,Chicago,True,USD,0
tx736,cust36,Target,410.750418696182,2025-01-06,Los Angeles,True,USD,0
tx737,cust37,Target,389.19332541665426,2025-01-07,Los Angeles,True,USD,0
tx738,cust38,Walmart,289.14067301661845,2025-01-08,Chicago,False,USD,0
tx739,cust39,Walmart,393.97269828761887,2025-01-09,Chicago,True,USD,0
tx740,cust40,Walmart,21.572330395865166,2025-01-10,Chicago,False,USD,0
tx741,cust41,Walmart,88.29555765682917,2025-01-11,New York,False,USD,0
tx742,cust42,Amazon,296.2916063176983,2025-01-12,Los Angeles,True,USD,0
tx743,cust43,Amazon,481.51917738728605,2025-01-13,Chicago,True,USD,0
tx744,cust44,Walmart,129.59974219064043,2025-01-14,New York,True,USD,0
tx745,cust45,Target,148.93760047796252,2025-01-15,Los Angeles,False,USD,0
tx746,cust46,Walmart,254.11211112285173,2025-01-16,Los Angeles,True,USD,0
tx747,cust47,Walmart,419.20309622148,2025-01-17,Los Angeles,True,USD,0
tx748,cust48,Target,171.746169732667,2025-01-18,Chicago,False,USD,0
tx749,cust49,Walmart,483.43842110936845,2025-01-19,Chicago,True,USD,0
tx750,cust50,Target,486.4106053098846,2025-01-20,Los Angeles,False,USD,0
tx751,cust51,Walmart,187.39627779771686,2025-01-21,Los Angeles,True,USD,0
tx752,cust52,Walmart,222.8964005147274,2025-01-22,Chicago,True,USD,0
tx753,cust53,Walmart,473.15255517099297,2025-01-23,New York,True,USD,1
tx754,cust54,Walmart,443.19149755438707,2025-01-24,Los Angeles,False,USD,0
tx755,cust55,Walmart,289.3717341377716,2025-01-25,Los Angeles,False,USD,0
tx756,cust56,Amazon,345.67296191508206,2025-01-26,Chicago,True,USD,0
tx757,cust57,Amazon,200.43574445126896,2025-01-27,New York,False,USD,0
tx758,cust58,Amazon,239.913778570716,2025-01-28,Chicago,False,USD,0
tx759,cust59,Amazon,141.48480769354927,2025-01-29,Los Angeles,True,USD,0
tx760,cust60,Walmart,400.6726028443691,2025-01-30,Los Angeles,True,USD,0
tx761,cust61,Target,101.43361419080206,2025-01-31,New York,True,USD,0
tx762,cust62,Amazon,452.0347966590567,2025-02-01,Los Angeles,True,USD,0
tx763,cust63,Walmart,464.94099997951537,2025-02-02,Los Angeles,True,USD,0
tx764,cust64,Walmart,484.2043822630909,2025-02-03,Los Angeles,True,USD,0
tx765,cust65,Walmart,146.3827089965428,2025-02-04,Los Angeles,True,USD,0
tx766,cust66,Walmart,111.5011858125788,2025-02-05,Los Angeles,False,USD,0
tx767,cust67,Walmart,384.63598794363224,2025-02-06,New York,False,USD,0
tx768,cust68,Amazon,124.44983316266753,2025-02-07,New York,False,USD,0
tx769,cust69,Walmart,268.7666668374014,2025-02-08,Chicago,False,USD,0
tx770,cust70,Target,421.0537501732624,2025-02-09,Chicago,True,USD,0
tx771,cust71,Amazon,396.2751641371927,2025-02-10,New York,False,USD,0
tx772,cust72,Target,100.06641430697393,2025-02-11,Los Angeles,False,USD,0
tx773,cust73,Target,271.1833422828237,2025-02-12,Chicago,True,USD,0
tx774,cust74,Target,130.06940435282115,2025-02-13,Chicago,False,USD,0
tx775,cust75,Target,146.06890402317552,2025-02-14,New York,True,USD,0
tx776,cust76,Target,68.34273532978563,2025-02-15,New York,True,USD,0
tx777,cust77,Target,316.06013986436585,2025-02-16,New York,True,USD,0
tx778,cust78,Walmart,62.585855696298744,2025-02-17,New York,False,USD,0
tx779,cust79,Walmart,435.9799220690879,2025-02-18,Chicago,True,USD,0
tx780,cust80,Walmart,264.2077082859252,2025-02-19,Los Angeles,True,USD,0
tx781,cust81,Target,109.09674102162037,2025-02-20,Chicago,True,USD,0
tx782,cust82,Target,439.12931085910236,2025-02-21,Chicago,False,USD,0
tx783,cust83,Walmart,312.5462406442116,2025-02-22,Chicago,True,USD,0
tx784,cust84,Target,299.2075925699868,2025-02-23,Chicago,True,USD,0
tx785,cust85,Walmart,160.72301290350612,2025-02-24,New York,False,USD,0
tx786,cust86,Amazon,382.99810524408724,2025-02-25,New York,False,USD,0
tx787,cust87,Target,111.5471418838964,2025-02-26,Los Angeles,False,USD,0
tx788,cust88,Target,378.90210450858456,2025-02-27,Chicago,True,USD,0
tx789,cust89,Walmart,438.1997641691587,2025-02-28,New York,True,USD,0
tx790,cust90,Target,327.6855868742955,2025-03-01,Los Angeles,False,USD,0
tx791,cust91,Walmart,81.68783138606884,2025-03-02,New York,True,USD,0
tx792,cust92,Target,87.4508534158162,2025-03-03,Chicago,True,USD,0
tx793,cust93,Amazon,102.65980206155625,2025-03-04,New York,True,USD,0
tx794,cust94,Walmart,431.52167159143534,2025-03-05,Chicago,True,USD,0
tx795,cust95,Walmart,194.81964972359188,2025-03-06,New York,False,USD,0
tx796,cust96,Target,212.93684015929955,2025-03-07,Chicago,True,USD,0
tx797,cust97,Amazon,388.2063224170395,2025-03-08,Chicago,False,USD,0
tx798,cust98,Amazon,345.2503462684662,2025-03-09,Los Angeles,True,USD,0
tx799,cust99,Amazon,43.006732302213784,2025-03-10,Los Angeles,False,USD,0
tx800,cust0,Walmart,11.430005419116128,2025-03-11,Los Angeles,False,USD,0
tx801,cust1,Amazon,270.5882676091973,2025-03-12,Los Angeles,False,USD,1
tx802,cust2,Walmart,151.79842608790287,2025-03-13,Los Angeles,False,USD,0
tx803,cust3,Amazon,143.74927328736902,2025-03-14,New York,False,USD,0
tx804,cust4,Target,165.47309821753973,2025-03-15,Los Angeles,False,USD,0
tx805,cust5,Target,173.23401501523293,2025-03-16,Chicago,True,USD,0
tx806,cust6,Target,15.051623222071454,2025-03-17,New York,False,USD,0
tx807,cust7,Walmart,127.98035109509593,2025-03-18,New York,True,USD,0
tx808,cust8,Walmart,76.80197740313393,2025-03-19,New York,False,USD,0
tx809,cust9,Walmart,426.4734115384955,2025-03-20,Los Angeles,False,USD,0
tx810,cust10,Amazon,221.78115154971772,2025-03-21,Chicago,False,USD,0
tx811,cust11,Amazon,276.0015505216243,2025-03-22,Los Angeles,False,USD,0
tx812,cust12,Walmart,413.6813455502652,2025-03-23,Chicago,True,USD,0
tx813,cust13,Walmart,115.51551720011581,2025-03-24,New York,True,USD,0
tx814,cust14,Walmart,54.08700610966906,2025-03-25,New York,True,USD,0
tx815,cust15,Amazon,290.03703873261264,2025-03-26,Chicago,True,USD,0
tx816,cust16,Amazon,335.20037531612235,2025-03-27,Los Angeles,False,USD,0
tx817,cust17,Walmart,214.7503867145149,2025-03-28,New York,False,USD,0
tx818,cust18,Target,117.252579810114,2025-03-29,Chicago,True,USD,0
tx819,cust19,Amazon,133.28217408983087,2025-03-30,Los Angeles,True,USD,0
tx820,cust20,Amazon,338.1465241567809,2025-03-31,New York,False,USD,0
tx821,cust21,Walmart,123.07542734061435,2025-04-01,Los Angeles,False,USD,0
tx822,cust22,Walmart,210.02782212367092,2025-04-02,New York,True,USD,0
tx823,cust23,Walmart,363.08367004164904,2025-04-03,Los Angeles,True,USD,0
tx824,cust24,Walmart,61.420673700032054,2025-04-04,Chicago,False,USD,0
tx825,cust25,Walmart,275.7393492005618,2025-04-05,New York,True,USD,1
tx826,cust26,Walmart,133.58505661890894,2025-04-06,New York,False,USD,0
tx827,cust27,Walmart,26.08335350178279,2025-04-07,Los Angeles,True,USD,0
tx828,cust28,Target,70.64644148442531,2025-04-08,Los Angeles,False,USD,0
tx829,cust29,Target,393.0970520187655,2025-04-09,Los Angeles,False,USD,0
tx830,cust30,Amazon,408.8119767769416,2025-04-10,New York,False,USD,0
tx831,cust31,Target,376.4219393450975,2025-04-11,Los Angeles,True,USD,0
tx832,cust32,Walmart,413.769082971724,2025-04-12,New York,True,USD,0
tx833,cust33,Walmart,248.13942837417767,2025-04-13,New York,True,USD,0
tx834,cust34,Walmart,266.6208265852161,2025-04-14,Los Angeles,True,USD,0
tx835,cust35,Walmart,301.5639003789404,2025-04-15,Los Angeles,False,USD,0
tx836,cust36,Walmart,419.29418992525893,2025-04-16,Los Angeles,False,USD,0
tx837,cust37,Amazon,65.58127850789373,2025-04-17,Los Angeles,True,USD,0
tx838,cust38,Target,402.66229295673884,2025-04-18,Chicago,False,USD,0
tx839,cust39,Amazon,399.8765518697779,2025-04-19,Los Angeles,True,USD,0
tx840,cust40,Amazon,368.94217589474204,2025-04-20,Los Angeles,False,USD,0
tx841,cust41,Walmart,57.88121876667541,2025-04-21,Los Angeles,False,USD,0
tx842,cust42,Walmart,169.51066281093586,2025-04-22,New York,True,USD,0
tx843,cust43,Amazon,99.29823346039194,2025-04-23,New York,True,USD,0
tx844,cust44,Walmart,316.01367961020475,2025-04-24,Los Angeles,False,USD,0
tx845,cust45,Target,236.26405252790462,2025-04-25,Chicago,True,USD,0
tx846,cust46,Walmart,208.01324969669398,2025-04-26,Los Angeles,True,USD,0
tx847,cust47,Amazon,270.0198322294913,2025-04-27,Los Angeles,True,USD,0
tx848,cust48,Amazon,254.45314293579025,2025-04-28,Chicago,False,USD,0
tx849,cust49,Amazon,321.28515711667654,2025-04-29,Los Angeles,False,USD,0
tx850,cust50,Target,381.1317740057378,2025-04-30,Los Angeles,True,USD,0
tx851,cust51,Amazon,115.03957102357911,2025-05-01,New York,True,USD,1
tx852,cust52,Target,412.73585555678414,2025-05-02,Chicago,False,USD,0
tx853,cust53,Target,250.97376898605734,2025-05-03,Chicago,False,USD,0
tx854,cust54,Target,349.89680423427575,2025-05-04,New York,True,USD,0
tx855,cust55,Amazon,219.3529065964072,2025-05-05,Los Angeles,True,USD,0
tx856,cust56,Amazon,191.96149303325043,2025-05-06,Los Angeles,True,USD,0
tx857,cust57,Amazon,67.37910198479938,2025-05-07,New York,False,USD,0
tx858,cust58,Target,307.75427964756517,2025-05-08,Chicago,False,USD,0
tx859,cust59,Walmart,473.8238915770927,2025-05-09,Los Angeles,False,USD,0
tx860,cust60,Walmart,291.24353555207114,2025-05-10,New York,True,USD,0
tx861,cust61,Amazon,480.4492296029503,2025-05-11,Los Angeles,True,USD,0
tx862,cust62,Target,344.83856987046676,2025-05-12,New York,False,USD,0
tx863,cust63,Target,349.6990400785524,2025-05-13,Los Angeles,True,USD,0
tx864,cust64,Amazon,260.47005018817254,2025-05-14,Chicago,False,USD,0
tx865,cust65,Walmart,52.78760468486259,2025-05-15,Chicago,True,USD,0
tx866,cust66,Walmart,443.52837319143,2025-05-16,New York,False,USD,0
tx867,cust67,Walmart,86.05571318791547,2025-05-17,Chicago,True,USD,0
tx868,cust68,Target,239.70938991282893,2025-05-18,New York,False,USD,0
tx869,cust69,Amazon,488.86739802714646,2025-05-19,Los Angeles,True,USD,0
tx870,cust70,Target,108.11880962101878,2025-05-20,Los Angeles,False,USD,0
tx871,cust71,Target,199.23177895470738,2025-05-21,Los Angeles,True,USD,0
tx872,cust72,Target,350.57979472743216,2025-05-22,New York,False,USD,0
tx873,cust73,Amazon,227.31529252724482,2025-05-23,Los Angeles,True,USD,0
tx874,cust74,Walmart,246.89328615043667,2025-05-24,Los Angeles,True,USD,0
tx875,cust75,Amazon,263.14519918294275,2025-05-25,New York,True,USD,0
tx876,cust76,Walmart,413.3083503692775,2025-05-26,Los Angeles,True,USD,0
tx877,cust77,Target,36.89835206790208,2025-05-27,New York,True,USD,0
tx878,cust78,Walmart,387.2815352549546,2025-05-28,Los Angeles,True,USD,0
tx879,cust79,Walmart,395.645793425963,2025-05-29,New York,True,USD,1
tx880,cust80,Amazon,233.35279180163698,2025-05-30,Los Angeles,True,USD,0
tx881,cust81,Amazon,136.09483874943453,2025-05-31,Chicago,True,USD,0
tx882,cust82,Walmart,272.62651078584577,2025-06-01,New York,True,USD,0
tx883,cust83,Walmart,358.8320161241172,2025-06-02,New York,True,USD,0
tx884,cust84,Amazon,301.8687089762585,2025-06-03,Los Angeles,True,USD,0
tx885,cust85,Target,36.188609568689984,2025-06-04,New York,True,USD,0
tx886,cust86,Target,299.4065956974562,2025-06-05,Los Angeles,False,USD,0
tx887,cust87,Target,152.5903908338355,2025-06-06,Los Angeles,False,USD,0
tx888,cust88,Amazon,329.3164895801685,2025-06-07,New York,False,USD,0
tx889,cust89,Walmart,46.62775057176306,2025-06-08,New York,True,USD,0
tx890,cust90,Amazon,54.108000560087234,2025-06-09,Los Angeles,False,USD,0
tx891,cust91,Walmart,360.2098612599259,2025-06-10,New York,True,USD,1
tx892,cust92,Target,473.450314806822,2025-06-11,Los Angeles,True,USD,0
tx893,cust93,Amazon,34.77744342948492,2025-06-12,New York,False,USD,0
tx894,cust94,Target,328.42192148379024,2025-06-13,New York,False,USD,0
tx895,cust95,Target,254.0011267669988,2025-06-14,Los Angeles,True,USD,0
tx896,cust96,Amazon,494.5301745954829,2025-06-15,New York,True,USD,0
tx897,cust97,Walmart,439.9766082296228,2025-06-16,New York,False,USD,0
tx898,cust98,Walmart,380.49043396069027,2025-06-17,Los Angeles,False,USD,0
tx899,cust99,Walmart,135.3221879618589,2025-06-18,New York,True,USD,0
tx900,cust0,Target,227.01350407810313,2025-06-19,New York,False,USD,0
tx901,cust1,Amazon,101.78565237653964,2025-06-20,Chicago,False,USD,0
tx902,cust2,Amazon,125.67447983337637,2025-06-21,Los Angeles,True,USD,0
tx903,cust3,Walmart,141.0511034055188,2025-06-22,Los Angeles,False,USD,0
tx904,cust4,Walmart,308.6896413239602,2025-06-23,New York,False,USD,0
tx905,cust5,Target,492.3150384556647,2025-06-24,Los Angeles,False,USD,0
tx906,cust6,Target,66.89452548722656,2025-06-25,Chicago,False,USD,0
tx907,cust7,Walmart,319.7777165266774,2025-06-26,New York,False,USD,0
tx908,cust8,Target,25.183138189282275,2025-06-27,New York,False,USD,0
tx909,cust9,Walmart,477.437891958423,2025-06-28,Chicago,False,USD,0
tx910,cust10,Target,41.53036531122953,2025-06-29,New York,True,USD,0
tx911,cust11,Walmart,93.26100163822507,2025-06-30,New York,True,USD,0
tx912,cust12,Target,201.32670079689865,2025-07-01,Chicago,True,USD,0
tx913,cust13,Walmart,194.55361418996617,2025-07-02,Chicago,False,USD,0
tx914,cust14,Walmart,262.29055395787407,2025-07-03,New York,False,USD,0
tx915,cust15,Walmart,234.20501385308415,2025-07-04,Chicago,False,USD,0
tx916,cust16,Walmart,112.44354054328674,2025-07-05,Chicago,True,USD,0
tx917,cust17,Amazon,125.45849436819022,2025-07-06,Chicago,False,USD,0
tx918,cust18,Amazon,380.4524142509438,2025-07-07,Chicago,True,USD,0
tx919,cust19,Amazon,348.4988233688283,2025-07-08,Chicago,True,USD,0
tx920,cust20,Walmart,405.8018621756305,2025-07-09,Chicago,True,USD,0
tx921,cust21,Target,498.5139483065315,2025-07-10,Los Angeles,True,USD,0
tx922,cust22,Walmart,183.59156656780874,2025-07-11,Los Angeles,True,USD,0
tx923,cust23,Amazon,364.52008550847347,2025-07-12,Chicago,True,USD,0
tx924,cust24,Walmart,480.1395066343576,2025-07-13,Chicago,False,USD,0
tx925,cust25,Target,83.15924315915663,2025-07-14,Chicago,True,USD,1
tx926,cust26,Walmart,170.4062682096925,2025-07-15,New York,True,USD,0
tx927,cust27,Target,165.59387181484303,2025-07-16,Chicago,False,USD,0
tx928,cust28,Walmart,459.39743547469953,2025-07-17,New York,False,USD,0
tx929,cust29,Target,243.89057487223135,2025-07-18,New York,True,USD,0
tx930,cust30,Amazon,483.10699850402045,2025-07-19,Los Angeles,True,USD,1
tx931,cust31,Amazon,332.1385486250714,2025-07-20,Los Angeles,False,USD,0
tx932,cust32,Walmart,54.41994674378015,2025-07-21,Chicago,False,USD,0
tx933,cust33,Amazon,192.29041184899387,2025-07-22,Chicago,False,USD,0
tx934,cust34,Amazon,174.52100475984517,2025-07-23,Chicago,False,USD,0
tx935,cust35,Amazon,173.2448614667587,2025-07-24,New York,True,USD,0
tx936,cust36,Target,209.3824133618752,2025-07-25,New York,True,USD,0
tx937,cust37,Amazon,208.60193582348194,2025-07-26,New York,False,USD,0
tx938,cust38,Target,186.8802177025149,2025-07-27,Chicago,True,USD,0
tx939,cust39,Walmart,61.38538055900805,2025-07-28,New York,True,USD,0
tx940,cust40,Target,382.2922077311424,2025-07-29,Los Angeles,False,USD,0
tx941,cust41,Target,184.36867010307486,2025-07-30,Chicago,False,USD,0
tx942,cust42,Target,148.95102541789007,2025-07-31,Chicago,True,USD,0
tx943,cust43,Amazon,36.17328072387641,2025-08-01,Chicago,True,USD,0
tx944,cust44,Amazon,51.326475009072205,2025-08-02,Los Angeles,True,USD,0
tx945,cust45,Amazon,213.31925397172634,2025-08-03,New York,False,USD,0
tx946,cust46,Walmart,243.9712670092518,2025-08-04,Los Angeles,False,USD,0
tx947,cust47,Walmart,125.19928319123277,2025-08-05,Chicago,True,USD,0
tx948,cust48,Target,262.13467902666946,2025-08-06,New York,False,USD,0
tx949,cust49,Walmart,127.36620408286795,2025-08-07,New York,False,USD,0
tx950,cust50,Walmart,452.78393519462736,2025-08-08,New York,True,USD,0
tx951,cust51,Target,129.6278593293178,2025-08-09,Los Angeles,True,USD,0
tx952,cust52,Amazon,26.73033438975797,2025-08-10,Chicago,False,USD,0
tx953,cust53,Amazon,430.02904259870434,2025-08-11,Chicago,False,USD,0
tx954,cust54,Amazon,62.79266017846316,2025-08-12,Los Angeles,False,USD,0
tx955,cust55,Walmart,202.5109971317949,2025-08-13,Chicago,True,USD,0
tx956,cust56,Amazon,236.06371221928188,2025-08-14,Los Angeles,False,USD,0
tx957,cust57,Amazon,305.16742908692436,2025-08-15,Los Angeles,False,USD,0
tx958,cust58,Target,187.81218086801263,2025-08-16,New York,False,USD,0
tx959,cust59,Target,92.04375734373377,2025-08-17,Chicago,True,USD,0
tx960,cust60,Walmart,19.48777435407489,2025-08-18,Chicago,True,USD,0
tx961,cust61,Amazon,231.72188276239555,2025-08-19,Chicago,False,USD,0
tx962,cust62,Amazon,45.0940308177836,2025-08-20,Los Angeles,False,USD,0
tx963,cust63,Walmart,335.69561908907104,2025-08-21,Los Angeles,False,USD,0
tx964,cust64,Target,465.1059548546313,2025-08-22,Los Angeles,False,USD,0
tx965,cust65,Amazon,212.09146241538255,2025-08-23,Los Angeles,True,USD,0
tx966,cust66,Amazon,43.17979570544434,2025-08-24,Chicago,True,USD,0
tx967,cust67,Target,407.6383856118483,2025-08-25,New York,True,USD,0
tx968,cust68,Walmart,461.29876923203364,2025-08-26,New York,False,USD,0
tx969,cust69,Walmart,20.44111248485971,2025-08-27,New York,False,USD,1
tx970,cust70,Amazon,380.26142334263847,2025-08-28,Los Angeles,False,USD,0
tx971,cust71,Walmart,423.30576450671236,2025-08-29,Los Angeles,True,USD,0
tx972,cust72,Walmart,180.770487040665,2025-08-30,Los Angeles,True,USD,0
tx973,cust73,Walmart,140.4001346324285,2025-08-31,Chicago,False,USD,0
tx974,cust74,Walmart,122.37774927032515,2025-09-01,New York,False,USD,0
tx975,cust75,Target,102.80986720279017,2025-09-02,Los Angeles,True,USD,0
tx976,cust76,Target,38.02088463152505,2025-09-03,Chicago,True,USD,0
tx977,cust77,Target,227.7500089814955,2025-09-04,Chicago,True,USD,0
tx978,cust78,Amazon,336.2712907382913,2025-09-05,Los Angeles,True,USD,0
tx979,cust79,Walmart,340.640188848853,2025-09-06,Los Angeles,True,USD,0
tx980,cust80,Walmart,78.49412384563871,2025-09-07,Chicago,False,USD,0
tx981,cust81,Walmart,401.5110599187302,2025-09-08,Chicago,False,USD,0
tx982,cust82,Target,34.76988706970427,2025-09-09,Chicago,False,USD,0
tx983,cust83,Amazon,424.5321609432591,2025-09-10,New York,True,USD,0
tx984,cust84,Walmart,226.7431333837005,2025-09-11,Chicago,True,USD,0
tx985,cust85,Target,116.39268820291004,2025-09-12,Chicago,False,USD,0
tx986,cust86,Walmart,486.96502322090237,2025-09-13,Chicago,True,USD,0
tx987,cust87,Walmart,35.56970658277871,2025-09-14,Los Angeles,True,USD,0
tx988,cust88,Walmart,46.481378826936805,2025-09-15,New York,True,USD,0
tx989,cust89,Target,238.32697788124992,2025-09-16,Chicago,True,USD,0
tx990,cust90,Target,453.95324297042436,2025-09-17,New York,False,USD,0
tx991,cust91,Target,189.29594911521085,2025-09-18,New York,True,USD,0
tx992,cust92,Amazon,396.48560372326926,2025-09-19,Los Angeles,False,USD,1
tx993,cust93,Amazon,13.803271708054172,2025-09-20,Chicago,True,USD,0
tx994,cust94,Walmart,463.6444476328252,2025-09-21,Los Angeles,False,USD,0
tx995,cust95,Target,360.6507345239449,2025-09-22,New York,False,USD,0
tx996,cust96,Target,332.44221989036527,2025-09-23,Chicago,False,USD,1
tx997,cust97,Target,369.32379741844744,2025-09-24,Chicago,False,USD,1
tx998,cust98,Target,149.9188552625322,2025-09-25,Chicago,True,USD,0
tx999,cust99,Amazon,35.23660797596044,2025-09-26,Chicago,True,USD,0
